"RespID","wgtpop (in 10's)","wgthh (in 10's)","I am happy with my weight {sumax(X16600,C4,X16601,C3,X16602,C2,X16599,C1)}","Household Income {sumax(X85317370,C4.00,X85317368,C14.00,X85317373,C24.00,X85317369,C34.00,X85317374,C44.00,X24925,C54.00,X24935,C67.00,X24938,C87.00,X85317371,C112.00,X85317372,C137.00,X24929,C174.00,X24924,C224.00,X70839,C299.00,X70840,C424.00,X70841,C500.00)}","I am as close to my friend group as I am to my family {sumax(X91585726,C4,X91589417,C3,X91590927,C2,X91588007,C1)}","Faith: Holding to religious faith and belief {sumax(X14833,C2.5,X14834,C1,X14835,C4)}","I am perfectly happy with my standard of living {sumax(X91583243,C4,X91591993,C3,X91592876,C2,X91586625,C1)}","Politics {sumax(X61206,C1,X61209,C2,X61208,C3,X61210,C4,X61207,C5)}"
86002W865BNHWAJ,185,184,1,44,4,1,4,5
86002W865CQNE98,904,298,4,87,4,4,4,3
86002W865D6QQPP,231,57,4,224,4,1,4,4
86002W865DMP28U,131,43,3,4,3,1,3,3
86002W865FEUTWW,143,71,4,137,2,4,3,5
86002W865H9ENZK,442,218,3,137,3,1,4,3
86002W865JWX92Q,216,107,2,224,3,1,4,5
86002W865MG8NFV,207,103,3,174,4,4,3,1
86002W865MSX213,154,77,2,174,4,2,4,2
86002W865NKBYXX,172,57,2,224,2,2,4,2
86002W865NTD425,325,161,4,424,2,4,3,3
86002W865P9P3TB,140,70,3,34,4,1,1,2
86002W865RKPYY9,373,186,2,174,3,1,4,4
86002W865S9C1C3,197,98,3,87,4,1,4,2
86002W865SFCN1U,109,54,3,4,2,1,2,3
86002W865UGJ3KW,1363,226,4,4,4,4,4,2
86002W865V78D9T,533,131,3,424,4,4,4,4
86002W865VAJQP5,197,196,4,54,2,4,3,2
86002W865W99GEK,125,25,3,4,3,2,3,3
86002W865X4HXWW,1994,496,1,44,3,2,3,1
86002W865YZ267B,270,89,3,112,3,4,4,4
86002W86615G566,642,318,3,54,4,4,4,3
86002W8661M5XJF,206,102,3,224,3,4,3,3
86002W8665T73YG,70,69,3,34,2,1,2,4
86002W8666HAY39,615,204,3,67,4,1,3,5
86002W8667BDXWA,243,121,4,500,3,1,3,3
86002W8668RZEE5,113,28,1,299,4,4,3,2
86002W8668WDUDX,229,114,3,87,4,4,3,1
86002W8669JAH9M,70,35,3,67,3,4,3,4
86002W866B1ZB7Z,675,222,3,224,1,4,4,3
86002W866BYDN8R,219,109,4,174,3,1,3,3
86002W866D8H259,566,281,2,224,2,4,1,5
86002W866ETX2DK,70,70,3,87,4,4,3,3
86002W866FC289D,183,46,2,34,1,4,3,3
86002W866GKWXP6,248,123,4,299,2,4,3,3
86002W866GTYFYT,2295,758,2,67,2,1,2,4
86002W866H3G3Z4,907,450,2,112,3,4,4,2
86002W866K43NAA,407,403,3,67,4,1,3,4
86002W866KKQW94,109,54,2,14,1,1,2,2
86002W866MMEXJZ,351,175,1,137,2,1,3,4
86002W866NDWSXC,70,35,4,67,2,2,4,4
86002W866S46PKD,70,70,2,14,3,1,3,3
86002W866T9SQKA,70,35,4,137,1,1,4,2
86002W866TDJV7J,767,254,2,67,1,4,2,3
86002W866U5X7PE,425,212,4,24,3,1,2,4
86002W866W37DMQ,859,284,4,44,3,1,3,4
86002W866WD4NK9,571,284,1,112,1,1,3,5
86002W866Y9KUHE,180,45,3,174,3,1,4,3
86002W866Z1XWZF,203,41,2,112,4,1,2,4
86002W8671VN4B4,153,77,2,14,3,1,3,3
86002W8673Y8T7P,273,90,3,224,4,1,3,4
86002W86758Y3VC,155,77,3,24,3,4,4,4
86002W8678BHM46,329,164,1,44,1,4,3,1
86002W8678EDZY4,589,194,1,174,2,2,2,5
86002W8678HPXHS,206,102,2,14,3,1,3,5
86002W867BPDQB4,218,108,4,112,1,4,4,2
86002W867BUN1PB,337,167,4,87,3,1,4,1
86002W867C2D276,70,23,3,112,3,2,3,3
86002W867C3VWSM,1246,617,2,14,3,4,3,3
86002W867D3DPR3,273,271,2,14,3,4,3,2
86002W867DJ7SYK,424,209,4,112,4,4,4,2
86002W867DMUAX2,585,290,4,174,4,4,4,2
86002W867H86PGQ,159,79,2,112,2,2,3,4
86002W867HVBZXZ,70,70,4,24,3,2,3,1
86002W867JSPF7J,300,297,1,174,4,4,3,2
86002W867KATYBU,125,41,2,34,1,4,3,1
86002W867N2MZ36,334,110,2,14,2,2,2,3
86002W867N5FR3H,579,144,3,54,2,2,1,5
86002W867N5N9UM,272,134,4,44,2,4,4,2
86002W867PBBMKS,150,75,3,137,2,4,2,3
86002W867Q9U4NQ,749,744,4,14,4,4,4,1
86002W867THNEUM,70,70,4,14,3,1,2,3
86002W867U2AJ18,431,215,2,174,2,4,4,5
86002W867UC7WH3,365,182,3,174,4,4,3,4
86002W867XHHWY1,1006,250,1,14,2,1,4,3
86002W867XWEJCS,208,69,2,112,2,2,3,3
86002W867YPADCS,172,170,1,112,2,1,3,2
86002W86834Y3EB,382,189,3,67,1,4,4,3
86002W8684WFSYG,70,35,3,224,2,4,4,3
86002W8684XEE4R,697,690,3,34,3,4,4,1
86002W86857UYWE,163,81,2,224,3,4,4,3
86002W8685VNXFU,70,18,4,224,2,4,3,3
86002W868819NPE,70,23,2,87,3,4,4,3
86002W8689DHWMS,495,246,4,299,1,1,4,2
86002W8689XG4CC,885,293,2,67,2,1,3,3
86002W868BPTXV2,822,814,2,4,3,4,3,2
86002W868C7YQHD,167,56,2,67,3,2,3,3
86002W868E5YXZ6,663,165,1,500,2,4,3,3
86002W868EACKP8,70,23,4,299,3,4,2,3
86002W868GF5YUC,155,51,2,137,1,4,2,2
86002W868HEQ4KE,195,97,4,224,2,1,3,4
86002W868K59KJB,298,98,4,24,2,4,2,3
86002W868KCK97F,94,24,2,174,2,4,3,1
86002W868KK8AFY,194,96,3,87,3,1,4,2
86002W868KRH8E8,113,112,1,67,3,1,1,3
86002W868N146PJ,131,130,3,14,1,1,1,3
86002W868N7GTKM,884,438,3,137,3,4,3,3
86002W868PWGFQ1,110,22,3,112,4,1,3,3
86002W868Q1T2FT,223,220,2,4,1,1,2,3
86002W868RPP38W,1049,173,1,224,4,4,2,1
86002W868SXC9X9,362,180,3,67,1,2,3,3
86002W868TTS7SS,230,58,2,67,1,4,3,4
86002W868UD6BAB,656,130,2,14,3,4,3,2
86002W868W8ZSRJ,80,27,2,67,4,4,4,1
86002W868W9HB5P,131,129,2,67,3,1,2,2
86002W868XS82Q6,70,35,3,24,2,2,2,3
86002W868Y4T4H3,477,157,3,112,2,2,4,3
86002W868ZR8J3G,613,305,3,54,2,4,3,3
86002W8691WFRZE,112,111,3,44,3,4,4,3
86002W8691XXEXD,191,189,2,67,3,2,3,3
86002W8691YDZ85,257,127,3,137,3,4,3,2
86002W8693BE9SK,70,70,4,112,3,2,2,2
86002W8698W81KE,207,52,1,500,2,2,2,3
86002W8698WPG3A,430,142,3,87,2,2,4,3
86002W869BP5N36,971,138,3,4,3,1,3,3
86002W869DMWY9Y,231,230,4,34,1,1,4,3
86002W869EM6TVA,123,41,3,174,3,4,3,5
86002W869F99NGX,194,96,4,87,3,1,4,4
86002W869HB17XB,315,156,2,67,3,2,2,3
86002W869M3XA8M,191,63,3,14,3,2,3,2
86002W869MACNX2,341,113,1,24,1,1,2,1
86002W869MQ4GXM,333,165,3,500,4,4,3,1
86002W869NMBBJ9,134,27,2,174,2,4,3,1
86002W869QHN1T2,794,393,4,87,4,1,1,3
86002W869RN43WG,104,51,4,112,1,1,4,4
86002W869SMAWUT,207,103,3,424,3,1,3,4
86002W869WKBA2U,560,185,1,299,3,1,2,3
86002W869WSK1YH,263,131,1,137,1,1,3,4
86002W869Y6SUV3,225,112,2,174,1,4,3,2
86002W869YJSQVJ,524,260,2,137,2,4,3,2
86002W869YQVMQ1,178,88,3,112,4,4,3,3
86002W869ZXKP8F,70,35,2,87,1,4,4,1
86002W86A16ZM36,70,35,2,67,2,4,2,1
86002W86A17FQ91,812,202,4,87,3,4,2,1
86002W86A2WDA7V,822,272,3,44,1,4,3,2
86002W86A3YE3T7,165,55,3,224,3,1,4,3
86002W86A4G3K3X,2340,465,2,54,2,1,3,3
86002W86A7VFA66,165,55,2,137,1,4,2,2
86002W86A9BFNV4,802,265,3,87,3,4,3,3
86002W86A9DN4K6,505,100,1,87,3,2,3,1
86002W86A9F6TUA,71,36,2,137,2,2,3,2
86002W86A9PBX86,239,119,3,14,1,1,1,2
86002W86AA46ST7,338,335,4,44,2,4,4,3
86002W86AA6TBDT,427,213,1,224,2,2,2,3
86002W86AAH8MJ1,70,70,4,34,3,2,3,3
86002W86AAHZSN1,676,224,3,24,2,1,2,3
86002W86AB29Z5B,247,245,1,137,3,1,3,4
86002W86AD5UA1P,161,80,3,34,3,1,3,3
86002W86AG8R5G1,70,70,3,54,3,1,2,3
86002W86AJWXTM7,151,149,1,24,4,4,4,3
86002W86AKZBZ5Z,70,18,4,4,2,4,2,3
86002W86AMX5VTD,280,139,4,34,2,2,4,3
86002W86APN9ZSU,1085,360,2,112,4,4,4,3
86002W86AR31J7K,423,211,4,500,4,1,4,3
86002W86AR77746,109,55,3,44,2,2,3,3
86002W86AXFH3DK,104,35,2,54,1,4,2,3
86002W86AYZR6CQ,109,27,1,24,1,4,3,2
86002W86AZNC5D3,144,143,4,4,3,4,3,1
86002W86B167UZ2,134,132,4,87,3,1,2,2
86002W86B1NHGSV,102,101,2,54,2,1,3,3
86002W86B1YG8HD,202,100,1,34,1,4,3,3
86002W86B2MM21E,219,218,3,174,2,1,4,5
86002W86B349V1Z,296,147,3,174,3,4,3,3
86002W86B36MT9R,368,365,2,24,3,1,3,4
86002W86B3J6J33,1282,423,2,174,4,1,2,4
86002W86B58XHRA,332,165,1,34,2,4,2,3
86002W86B9V8PM5,168,166,3,44,3,1,2,3
86002W86BA4WCJ7,70,70,4,44,3,1,2,3
86002W86BAE6QK2,211,105,3,54,4,4,4,1
86002W86BB5KMQ4,132,44,3,224,4,4,3,3
86002W86BED7587,128,64,2,112,3,4,4,2
86002W86BEFY8W2,270,134,2,137,2,2,2,3
86002W86BEQQ1JG,331,165,3,54,1,2,3,2
86002W86BETK76C,223,56,2,174,3,1,4,2
86002W86BFQT16D,297,148,2,174,4,2,4,3
86002W86BGN2WBG,491,243,4,4,2,1,2,3
86002W86BH8V7S2,121,61,3,44,2,2,3,2
86002W86BJNK1YX,123,25,3,54,2,4,3,2
86002W86BKQA3F8,1297,428,1,224,2,2,2,3
86002W86BQFR3MP,86,29,4,87,4,4,4,5
86002W86BR8F74N,70,70,3,67,2,2,3,3
86002W86BSU68DS,265,87,2,44,1,4,3,1
86002W86BVFNV4C,70,69,2,54,1,1,4,3
86002W86BWUFH6S,162,80,3,112,4,1,4,5
86002W86BYCB65U,98,48,1,24,1,4,3,4
86002W86C1F5NM5,434,86,4,174,3,4,3,2
86002W86C2GKA5A,615,305,2,174,2,4,3,3
86002W86C37GSY3,102,50,2,112,1,4,4,3
86002W86C3TESY3,166,82,2,224,4,1,3,2
86002W86C58CSSQ,121,61,2,174,2,4,3,4
86002W86C63N3D8,154,76,3,112,3,4,4,1
86002W86C6R84W4,491,163,2,137,3,4,4,3
86002W86C75SA5C,70,35,3,67,2,2,3,4
86002W86C7FQ88R,598,297,2,112,2,1,4,4
86002W86C849B8D,616,204,2,87,3,4,4,3
86002W86C9DPFW4,645,320,2,112,3,4,4,3
86002W86CAR3PWN,155,51,3,299,4,4,4,2
86002W86CATS51H,70,35,1,112,1,1,3,3
86002W86CBT9CHF,349,173,3,424,3,4,3,2
86002W86CDNC9UY,379,189,2,174,4,4,4,4
86002W86CDXH9JB,110,54,2,4,3,1,3,1
86002W86CG3QEAG,457,226,4,299,4,1,1,1
86002W86CJUX5BB,446,111,1,87,3,4,3,3
86002W86CNNZ8GZ,70,35,1,224,2,4,3,1
86002W86CQVWBW8,182,181,3,34,4,1,1,5
86002W86CRHEH3R,551,182,1,67,2,4,3,1
86002W86CS8JGMJ,469,234,4,87,1,4,4,1
86002W86CTGGJV8,642,318,4,44,2,4,4,5
86002W86CV15WC6,167,83,4,87,1,4,3,5
86002W86CV1RAX7,1771,879,1,67,3,4,3,3
86002W86CX16DCB,304,301,2,87,4,1,4,3
86002W86CX6DMN9,124,31,1,112,3,4,3,3
86002W86CY1HQ8Q,106,105,3,24,2,2,3,2
86002W86D1YWQUJ,554,110,3,44,3,4,3,5
86002W86D28V1PJ,254,64,2,112,4,1,2,4
86002W86D314CF1,2340,1162,2,14,1,4,2,2
86002W86D35FKKV,283,93,2,44,2,1,2,2
86002W86D38TTWE,425,141,2,87,2,1,3,3
86002W86D4Q1E2K,252,124,2,34,1,1,4,3
86002W86D4UFGWC,95,94,1,137,4,4,3,5
86002W86D78CXYC,190,188,3,44,3,4,3,3
86002W86D858SXV,1409,1395,4,137,4,2,3,3
86002W86D8E44CV,115,58,3,44,3,4,3,4
86002W86D8KD2WX,139,69,4,174,3,4,3,3
86002W86D8W9E3Y,167,165,4,14,2,1,2,3
86002W86D99CDFW,269,134,4,87,3,1,2,3
86002W86D9GYVS2,217,71,1,112,3,4,3,5
86002W86D9VJEUR,541,107,2,174,4,1,2,3
86002W86D9X6D1X,1782,442,4,137,3,1,3,3
86002W86DA17GMC,484,240,1,67,3,2,3,3
86002W86DAD5ZD4,177,25,3,424,4,4,3,3
86002W86DCWF6SK,287,143,1,34,3,4,2,2
86002W86DD5TJVN,427,211,4,137,4,2,3,5
86002W86DF7PPUJ,400,396,4,24,4,2,4,3
86002W86DFGF4RX,1283,424,2,87,3,4,2,4
86002W86DGT8P4U,469,234,2,87,4,4,4,2
86002W86DHND3MW,299,148,1,14,3,1,3,1
86002W86DMT1NEQ,435,431,2,24,3,4,3,4
86002W86DP5F2TH,457,150,3,87,1,4,3,2
86002W86DTX5NPZ,113,112,3,14,3,1,2,4
86002W86DU1ZRST,861,428,2,224,4,1,3,4
86002W86DUXB2JF,1057,526,4,24,4,4,4,3
86002W86DV5EK3H,725,361,4,44,3,2,3,4
86002W86DVKT7V3,331,109,3,67,4,4,4,2
86002W86DVNX329,143,72,4,112,2,1,3,4
86002W86DVYUJ4V,725,180,1,87,3,2,3,3
86002W86DWKPF6U,1621,401,3,112,3,4,3,3
86002W86DXZG7TM,566,281,2,24,2,1,2,4
86002W86DY3J1BS,70,23,3,34,3,1,2,5
86002W86DYMR672,198,98,4,34,2,4,3,3
86002W86E1Q65XU,600,594,4,14,1,4,4,2
86002W86E1TWRT5,1214,241,1,54,1,4,3,2
86002W86E423H2W,1526,756,2,112,2,1,2,4
86002W86E52C5XQ,127,63,2,4,3,2,3,4
86002W86E6Y4H11,92,31,1,24,1,4,3,3
86002W86E781Z7B,84,42,4,4,3,4,3,3
86002W86E7QKK3Q,197,66,2,67,3,2,3,1
86002W86E8U9F1M,226,112,3,67,3,4,3,1
86002W86ECSPD4N,623,206,3,224,4,4,3,4
86002W86EDQS4H2,185,45,1,54,3,2,3,2
86002W86EGG1JCY,70,35,3,44,1,1,2,1
86002W86EHMQ11C,376,186,3,299,3,2,3,2
86002W86EN791RJ,314,156,2,112,2,2,2,3
86002W86EQ67F6K,82,41,2,4,3,4,3,3
86002W86EW271UB,179,60,4,224,4,4,4,4
86002W86EX8MG46,120,60,3,67,4,1,4,4
86002W86EXB39CQ,1218,402,2,24,1,4,2,3
86002W86EY479BE,77,39,2,4,3,4,3,1
86002W86EY5NKEX,304,151,1,174,4,4,3,5
86002W86F4HD2QG,147,74,3,112,2,4,2,5
86002W86F4HG37C,70,70,3,14,2,4,3,2
86002W86F564Z78,2340,774,3,112,3,4,3,3
86002W86F5VBT5W,319,158,2,174,3,4,3,3
86002W86F61VXJ7,237,118,4,87,3,4,2,1
86002W86F6HZD7X,99,33,1,24,4,4,4,2
86002W86F6X9U41,499,248,2,174,2,2,4,5
86002W86F751J1N,259,128,3,67,1,2,3,3
86002W86F75KFGQ,162,80,2,112,2,1,2,4
86002W86F7FVDAR,386,192,2,87,3,4,4,1
86002W86F8XMWCA,379,94,4,4,3,1,2,4
86002W86F9TE3QU,132,33,4,224,3,4,4,3
86002W86FBF3A28,325,322,4,54,2,4,3,3
86002W86FDM5MBB,494,244,4,87,3,1,4,5
86002W86FEB5UP2,293,145,2,67,2,1,4,1
86002W86FFADP1B,190,188,3,34,1,1,2,3
86002W86FHH9HR3,313,310,2,112,4,1,4,3
86002W86FHQ48K2,665,221,2,174,3,1,3,5
86002W86FHX5TST,182,90,3,299,3,1,4,2
86002W86FHZ9P4T,328,163,1,87,3,4,3,4
86002W86FJNW8DS,93,47,1,24,1,4,3,3
86002W86FNUMM11,182,90,3,224,3,4,3,3
86002W86FQDFJZ1,130,33,3,174,4,2,2,4
86002W86FQJWQ79,199,99,3,87,3,2,2,2
86002W86FQK4DXU,296,146,3,87,1,1,3,3
86002W86FR8RQ3H,871,288,2,174,4,1,3,3
86002W86FRHTPQ7,700,347,3,14,1,4,2,5
86002W86FSC2F4B,70,35,2,112,3,2,4,4
86002W86FT3YVG8,231,115,3,112,2,4,2,4
86002W86FUC4YFJ,454,113,1,424,4,1,3,1
86002W86FXV6T3R,94,93,4,174,4,1,4,3
86002W86G1688U4,180,179,3,87,3,2,2,5
86002W86G1H2QBP,296,147,2,112,1,4,3,4
86002W86G1UHFVS,295,147,3,174,3,4,2,3
86002W86G28B3H1,955,238,3,87,4,1,1,2
86002W86G4KKU2M,150,148,4,4,1,4,4,3
86002W86G4YR26W,189,94,1,67,4,1,4,2
86002W86G5ZRSWR,79,40,4,34,2,2,4,3
86002W86G75XX2B,2340,581,3,87,4,4,4,3
86002W86G82RB6X,334,56,3,224,2,4,4,1
86002W86G8DZFVW,334,165,1,112,1,4,3,3
86002W86G9P1HF3,145,72,4,224,2,1,2,4
86002W86GBU1V86,221,218,1,67,3,4,2,3
86002W86GDV8EBB,252,125,2,424,4,1,3,4
86002W86GF5W6JW,618,612,3,44,3,4,3,5
86002W86GG5B9KR,162,80,1,112,3,4,1,3
86002W86GHESG21,144,71,1,137,3,4,3,4
86002W86GJ1HM4V,685,340,4,224,3,4,4,4
86002W86GJCW5GN,307,152,2,224,1,4,3,3
86002W86GM27MXY,230,114,4,54,3,2,3,4
86002W86GN8Q2GT,562,111,4,112,1,4,4,1
86002W86GNMMMR7,136,44,2,4,3,1,3,1
86002W86GQC9JGR,730,363,2,299,2,2,4,5
86002W86GRJSTK1,1102,365,3,424,3,4,3,3
86002W86GUAZ187,261,259,4,87,3,1,2,2
86002W86GWDM8TV,114,38,1,34,3,1,3,2
86002W86GX5QTD7,568,141,2,24,1,4,3,4
86002W86GXR7BZC,121,61,1,67,2,4,3,3
86002W86GYC8BEP,70,35,3,112,3,1,2,3
86002W86H1FNSC1,940,234,4,174,3,4,2,3
86002W86H4833WX,801,265,1,112,3,4,1,4
86002W86H5855FS,463,229,4,224,3,4,4,4
86002W86H5NVG2H,436,217,2,137,3,4,4,3
86002W86H5Q533C,434,143,2,137,3,4,4,3
86002W86H6Z54NT,336,166,4,174,1,2,3,2
86002W86H7A2XVE,561,279,3,137,2,4,2,5
86002W86H93TZ6T,328,81,2,87,1,4,4,4
86002W86HAB5CGX,700,174,3,34,2,2,3,4
86002W86HAYA6P2,253,62,3,34,2,4,2,3
86002W86HBUWNB9,90,30,2,500,4,4,4,1
86002W86HCHZ51S,325,323,1,87,3,4,3,3
86002W86HCJ3TT8,2067,682,2,224,4,1,4,2
86002W86HD6Z4QQ,752,747,4,87,3,4,3,3
86002W86HDTFP3B,623,309,1,224,4,4,3,4
86002W86HF49TQ4,70,35,3,87,4,4,3,1
86002W86HFS7VSU,342,169,3,67,1,2,3,2
86002W86HGKVWU3,212,105,1,299,4,4,2,2
86002W86HJHB5ZG,336,111,1,44,2,1,1,4
86002W86HKXYDF7,179,60,3,4,3,1,3,3
86002W86HM3469Q,250,123,3,174,4,4,3,2
86002W86HN54C75,494,244,2,87,3,4,4,2
86002W86HP9U8B2,208,103,3,87,3,1,3,3
86002W86HPN2FHB,108,54,4,500,4,4,4,2
86002W86HPUAP8Y,454,149,1,174,2,1,3,5
86002W86HQP5MPX,195,97,2,112,2,4,3,2
86002W86HQUU4DK,197,98,2,137,1,4,3,5
86002W86J1RFTHE,576,114,2,87,1,4,4,3
86002W86J1ZEJUF,70,23,3,174,4,2,2,3
86002W86J2ZR89J,533,265,3,174,3,1,4,2
86002W86J4TFNXY,88,22,4,87,4,4,4,3
86002W86J5DWP4G,82,81,3,67,3,2,2,5
86002W86J78P3WA,576,190,4,174,3,1,3,4
86002W86J94TV6H,121,60,1,174,3,4,3,5
86002W86JD975BB,220,109,1,112,3,4,1,2
86002W86JDM9HX1,208,69,3,174,3,1,4,3
86002W86JE7ZP69,70,35,3,14,3,2,3,4
86002W86JF58DQF,70,69,3,44,4,1,1,3
86002W86JF6WWP3,314,156,1,112,3,4,3,2
86002W86JGWW1VU,1191,592,3,112,2,4,3,4
86002W86JJ5ZUEG,117,116,3,112,1,4,3,4
86002W86JK8RYE8,86,43,2,44,2,4,2,3
86002W86JM3JB37,205,203,1,87,1,1,1,5
86002W86JN5AGYJ,324,161,4,500,4,1,4,3
86002W86JR113XA,321,318,2,54,2,1,3,3
86002W86JR2WDKM,981,243,1,87,1,4,3,3
86002W86JRUN599,328,162,3,174,3,2,3,4
86002W86JT7YU92,113,28,2,54,3,1,4,4
86002W86JV5KWTQ,722,180,1,299,3,4,3,1
86002W86JV6HVVR,364,181,4,224,2,4,3,1
86002W86JYJ524Q,664,329,2,299,4,1,4,4
86002W86K47G6PH,646,320,2,137,2,1,3,4
86002W86K4BPE5J,608,202,4,14,3,1,2,4
86002W86K57H4DS,159,32,2,174,4,1,2,2
86002W86K64DQ2H,278,70,4,137,1,1,4,3
86002W86K9J8GEK,375,93,2,224,4,4,4,1
86002W86KBPBP1A,98,49,3,112,3,4,3,2
86002W86KF8YBND,461,228,4,24,3,1,2,4
86002W86KFFV2ES,174,173,3,67,4,1,4,5
86002W86KJ231ZT,102,101,1,24,4,4,4,3
86002W86KK7U2B8,364,181,1,224,3,4,3,4
86002W86KKVM7BA,219,109,3,87,1,1,3,3
86002W86KN67MXM,1450,478,1,224,1,4,4,2
86002W86KRR4Q3B,1789,443,2,54,2,1,2,3
86002W86KS9XJVN,181,90,2,224,2,4,1,5
86002W86KT14HYN,145,73,2,67,1,1,4,3
86002W86KT1CF45,1221,404,3,14,2,4,3,2
86002W86KUEMYB3,198,98,2,224,3,4,3,3
86002W86KVQY8MQ,218,108,4,112,3,2,2,3
86002W86KXJ3QKR,232,115,3,112,3,4,3,4
86002W86KY36AHM,227,113,3,224,4,4,4,4
86002W86KYZXC41,216,107,3,14,3,2,3,3
86002W86M27BZ97,178,176,1,34,1,4,3,3
86002W86M2BR5BH,274,135,2,67,1,1,4,3
86002W86M2E35JC,328,163,1,34,2,1,1,5
86002W86M54V61Q,134,45,2,174,2,4,3,3
86002W86M5C38DV,308,305,3,34,1,4,3,3
86002W86M72HBJ4,416,207,2,112,2,1,2,2
86002W86M7B5B14,74,74,3,4,2,4,3,3
86002W86M7CZJC6,2340,775,3,67,4,1,1,4
86002W86M8UUUHF,1264,180,4,34,1,2,3,2
86002W86MB6ZBMF,188,47,2,174,3,4,3,3
86002W86MC353YD,580,143,3,44,3,1,2,2
86002W86MDVGE3W,247,81,2,174,4,1,2,4
86002W86MECWU6H,568,140,2,44,4,4,4,3
86002W86MFVX9RN,70,69,3,44,1,1,2,3
86002W86MGN7XQG,114,29,4,112,2,1,3,3
86002W86MH5EJRG,415,207,3,112,2,4,3,3
86002W86MHSC6AX,234,116,1,67,3,1,1,4
86002W86MKPTA4A,149,75,3,500,1,4,4,2
86002W86MM3D9Q1,496,246,3,174,2,4,3,3
86002W86MM5FCR8,105,35,2,224,3,2,4,3
86002W86MR58DFM,496,245,4,24,1,1,4,3
86002W86MR93GCF,176,58,4,174,3,4,3,3
86002W86MRF9AVK,1111,553,1,87,1,4,3,3
86002W86MS8QEJE,863,428,1,54,3,2,3,3
86002W86MSGM85T,102,50,2,137,2,1,4,3
86002W86MSSQCK5,150,148,4,112,2,1,3,3
86002W86MUB2KVG,78,39,3,112,3,4,3,3
86002W86MV781DR,77,19,2,67,3,1,2,5
86002W86MXT5M27,254,64,3,24,2,2,2,4
86002W86MYM2YGT,876,867,2,34,2,1,2,3
86002W86N1UPV4U,203,202,4,4,3,1,2,5
86002W86N3EZVSS,404,201,2,137,1,4,3,1
86002W86N4GAANW,91,30,3,137,3,4,3,3
86002W86N4M866H,301,150,3,67,3,4,4,2
86002W86N4VWAXW,70,35,2,4,3,4,3,3
86002W86N5K3SHH,197,195,3,87,3,2,2,3
86002W86N7ANKQK,147,74,2,4,3,1,3,3
86002W86N91X6NH,717,357,1,112,2,4,3,3
86002W86N9VD5G4,77,39,2,112,2,4,3,1
86002W86NBYF43F,170,168,3,4,1,1,1,1
86002W86NF3AZPZ,86,22,3,137,1,4,4,2
86002W86NFGKA4M,154,152,4,112,4,4,3,4
86002W86NHYPYG3,372,370,4,67,4,4,3,3
86002W86NKTNZ3F,1337,332,1,54,1,1,1,5
86002W86NMAKX5K,282,140,2,87,2,1,4,5
86002W86NPMEBC8,678,336,2,174,2,1,3,2
86002W86NQ7CPN5,134,133,2,500,3,4,4,5
86002W86NT1JAFY,70,35,1,34,1,1,2,4
86002W86NU71EG7,1496,743,4,14,3,1,2,4
86002W86NWNUF3Q,1160,576,2,87,2,1,3,3
86002W86NWRTZ4P,118,58,2,137,2,2,2,3
86002W86NXCC1D3,226,112,3,54,3,1,3,3
86002W86NZDYQZ4,230,227,1,44,2,4,2,5
86002W86NZFDS14,465,153,3,174,3,4,3,3
86002W86P3R1B8F,70,12,1,24,4,4,4,2
86002W86P4B7R9T,111,110,3,24,1,4,3,3
86002W86P8R74R8,274,136,4,24,3,2,3,4
86002W86PAFSX7N,144,72,4,14,2,1,2,1
86002W86PC8GF7Z,1482,733,3,44,1,4,2,2
86002W86PDH2P4W,157,78,2,87,2,1,3,3
86002W86PDUAZ72,224,56,1,54,3,4,2,3
86002W86PE6UJBN,811,202,3,34,3,1,2,2
86002W86PEF666H,292,144,3,224,3,2,3,4
86002W86PG7JJVF,295,146,4,174,2,4,4,3
86002W86PHR5C7H,291,145,2,174,4,2,4,5
86002W86PJ3BM4Q,295,74,1,44,1,1,1,3
86002W86PKQ2JMR,1761,872,1,54,3,4,3,2
86002W86PN1TDTG,461,230,4,299,2,4,4,3
86002W86PNR16AB,910,451,3,174,2,4,3,3
86002W86PNWVTF2,538,107,3,4,2,4,3,3
86002W86PQVVF15,308,153,2,112,3,4,4,1
86002W86PRA88B6,157,78,3,87,2,4,3,2
86002W86PRDRY7K,102,51,3,44,1,1,4,3
86002W86PSZBD3M,115,57,3,67,1,4,4,3
86002W86PU1W16R,720,357,3,174,3,1,4,3
86002W86PU7UK9Q,713,235,1,44,1,1,1,5
86002W86PZ2ZVVB,296,146,4,112,3,2,2,5
86002W86PZNUA3H,1119,371,2,44,3,2,3,5
86002W86Q1J589G,246,122,4,500,4,4,4,1
86002W86Q2CNG25,246,122,2,137,1,4,2,2
86002W86Q2GRZ95,123,62,2,44,1,1,4,3
86002W86Q2N5ZX2,191,95,2,14,3,1,3,2
86002W86Q3BJPD2,70,35,3,137,3,1,2,2
86002W86Q3XND6P,854,424,4,174,2,1,2,3
86002W86Q4BRQWD,411,204,3,137,4,1,3,3
86002W86Q4YASK5,176,87,4,224,2,4,3,4
86002W86Q5GT9W1,70,35,2,67,3,1,4,3
86002W86Q6CA66F,224,110,1,34,4,1,4,5
86002W86Q7S5KEJ,71,70,2,67,1,1,4,3
86002W86Q98CR13,374,186,4,174,3,1,4,4
86002W86Q9CZ1PF,434,86,3,224,4,2,2,3
